name,lat,lon,region,adm_zone
"Реутовская ул., 22",55.73342432,37.83768357,Вешняки,ВАО
15-я Парковая ул.,55.79340307,37.81714041,Восточное Измайлово,ВАО
15-я гор. б-ца,55.73237715,37.8289032,Вешняки,ВАО
Ул. Чечулина,55.78120727,37.82991498,Ивановское,ВАО
Площадь Мазурина,55.78854438,37.81844166,Ивановское,ВАО
"Ал. Жемчуговой, 1",55.73273193,37.81916562,Вешняки,ВАО
Медучилище,55.74971751,37.40163168,Кунцево,ЗАО
Ясногорская ул.,55.61220501,37.54020941,Ясенево,ЮЗАО
"Ул. Марш. Тимошенко, 44",55.75117728,37.40385474,Кунцево,ЗАО
Метро «Первомайская»,55.79447076,37.79995624,Измайлово,ВАО
Ул. Паустовского,55.60358096,37.54356736,Ясенево,ЮЗАО
Школа,55.7602066,37.40251074,Крылатское,ЗАО
7-я Парковая ул.,55.79708498,37.79449719,Измайлово,ВАО
Детская п-ка,55.76249022,37.404946,Крылатское,ЗАО
Верхняя Первомайская улица,55.79972428,37.79388797,Измайлово,ВАО
Сосновка,55.77100224,37.39658597,Крылатское,ЗАО
Сиреневый бульв.,55.80271561,37.79379834,Измайлово,ВАО
Медучилище,55.74934242,37.40072534,Кунцево,ЗАО
"5-я Парковая ул., 57",55.80907399,37.78759783,Северное Измайлово,ВАО
"3-я Парковая ул., 54",55.80854082,37.78190075,Северное Измайлово,ВАО
"3-я Парковая ул., 44",55.80421331,37.78211175,Северное Измайлово,ВАО
Пл. Викторио Кодовильи,55.80257919,37.78187668,Измайлово,ВАО
Верхняя Первомайская ул.,55.79884243,37.78204104,Измайлово,ВАО
Верхняя Первомайская ул.,55.79924214,37.7824016,Измайлово,ВАО
Пл. Викторио Кодовильи,55.80257795,37.78241886,Измайлово,ВАО
"3-я Парковая ул., 44",55.80462926,37.78236913,Северное Измайлово,ВАО
"3-я Парковая ул., 54",55.80892599,37.7822006,Северное Измайлово,ВАО
"5-я Парковая ул., 57",55.80876382,37.7873759,Северное Измайлово,ВАО
Метро «Измайловская»,55.78798278,37.78515591,Измайлово,ВАО
Метро «Измайловская»,55.7883972,37.78475733,Измайлово,ВАО
Сиреневый бульв.,55.8023004,37.79354734,Измайлово,ВАО
Верхняя Первомайская улица,55.79859971,37.79364706,Измайлово,ВАО
Метро «Краснопресненская»,55.76068491,37.57732241,Пресненский,ЦАО
Боровицкая пл.,55.74860459,37.60962465,Хамовники,ЦАО
Метро «ВДНХ»,55.82308257,37.6414149,Останкинский,СВАО
Б-ца Святителя Алексия,55.7166361,37.5940646,Донской,ЮАО
1-я гор. б-ца,55.72405544,37.60501139,Якиманка,ЦАО
1-й Бабьегородский пер.,55.73434,37.61323346,Якиманка,ЦАО
3-й Голутвинский пер.,55.73745241,37.61513311,Якиманка,ЦАО
"Ул. Грекова, 4",55.88410136,37.66197149,Северное Медведково,СВАО
Студеный пр.,55.89342648,37.66184908,Северное Медведково,СВАО
10-й кв. Медведкова,55.89352564,37.65709706,Северное Медведково,СВАО
"Студеный пр., 38",55.89284934,37.67075948,Северное Медведково,СВАО
"Ул. Грекова, 4",55.88370365,37.66163753,Северное Медведково,СВАО
Храм Серафима Саровского,55.88386123,37.66827117,Северное Медведково,СВАО
Муз. школа,55.8871866,37.69281939,Лосиноостровский,СВАО
"Стартовая ул., 15",55.88706165,37.69777252,Лосиноостровский,СВАО
Джамгаровский парк,55.88699457,37.70176554,Лосиноостровский,СВАО
Госпиталь,55.88651037,37.70672974,Лосиноостровский,СВАО
"Алтуфьевское ш., 30",55.86534954,37.5839583,Отрадное,СВАО
Ул. Кашенкин Луг,55.82421875,37.60217633,Марфино,СВАО
Школа,55.87136318,37.60889896,Отрадное,СВАО
Главный вход Ботанического сада,55.84406965,37.5857675,Марфино,СВАО
"Ул. Бестужевых, 13",55.87011061,37.60326425,Отрадное,СВАО
Поликлиника № 170,55.60662739,37.60703607,Чертаново Центральное,ЮАО
Отрадная ул.,55.85732079,37.61003501,Отрадное,СВАО
Ул. Бестужевых,55.86799608,37.59633044,Отрадное,СВАО
Мкр. 4 «Д» Отрадного,55.85934069,37.60039419,Отрадное,СВАО
Школа,55.87095328,37.6079638,Отрадное,СВАО
Новый Иерусалим,55.85788534,37.59385654,Отрадное,СВАО
Ул. Мясищева,55.76248359,37.4979626,Филёвский Парк,ЗАО
Детская п-ка,55.85680646,37.58636126,Отрадное,СВАО
Новофилёвский пр.,55.76181971,37.50265149,Филёвский Парк,ЗАО
Детская п-ка,55.85630089,37.5861625,Отрадное,СВАО
Ул. Санникова,55.86009397,37.59671561,Отрадное,СВАО
Управа района Северное Медведково,55.88121649,37.65289198,Северное Медведково,СВАО
"Береговой пр., 4",55.75742551,37.50214557,Филёвский Парк,ЗАО
"Ул. Санникова, 17",55.86275106,37.59939225,Отрадное,СВАО
Береговой пр.,55.75488872,37.50435747,Филёвский Парк,ЗАО
Мкр. 4 «Д» Отрадного,55.86062254,37.60183172,Отрадное,СВАО
1-й Бабьегородский пер.,55.73422024,37.61264428,Якиманка,ЦАО
Б. Филевская ул.,55.75160381,37.5077067,Филёвский Парк,ЗАО
Метро «Октябрьская» (радиальная),55.73104774,37.61188518,Якиманка,ЦАО
Школа,55.7527797,37.50424215,Филёвский Парк,ЗАО
Пенсионный фонд,55.85127649,37.67154627,Бабушкинский,СВАО
1-я гор. б-ца,55.72468394,37.60496098,Якиманка,ЦАО
Береговой пр.,55.75521537,37.50506725,Филёвский Парк,ЗАО
Электротехнический завод,55.85426839,37.67211586,Бабушкинский,СВАО
Ул. Акад. Петровского,55.72133592,37.59988743,Якиманка,ЦАО
"Береговой пр., 4",55.75765492,37.50205453,Филёвский Парк,ЗАО
Ул. Коминтерна,55.85991037,37.67412751,Бабушкинский,СВАО
Ул. Пестеля,55.86185117,37.61241613,Отрадное,СВАО
Б-ца Святителя Алексия,55.71698562,37.59355962,Донской,ЮАО
Ул. Летчика Бабушкина,55.86171826,37.67439758,Бабушкинский,СВАО
"Пр. Дежнева, 32",55.87036515,37.63371954,Южное Медведково,СВАО
"Ленинский просп., 34",55.70821658,37.57687443,Гагаринский,ЮЗАО
Полярная ул.,55.87061599,37.6365272,Южное Медведково,СВАО
Таёжная ул.,55.88267162,37.70617424,Лосиноостровский,СВАО
Челюскинская ул.,55.88389632,37.70781797,Лосиноостровский,СВАО
2-й Брянский пер.,55.74598971,37.56445232,Дорогомилово,ЗАО
Дорогомиловская Застава,55.746457,37.55507201,Дорогомилово,ЗАО
Метро «Парк Победы»,55.73676553,37.51795934,Дорогомилово,ЗАО
Медведковский ЗАГС,55.87804895,37.64504162,Северное Медведково,СВАО
Таёжная ул.,55.8821822,37.70506826,Лосиноостровский,СВАО
Раёво,55.87992449,37.64639296,Северное Медведково,СВАО
Центр образования,55.88062191,37.70251514,Лосиноостровский,СВАО
МФЦ «Южное Медведково»,55.87172511,37.63795971,Южное Медведково,СВАО
Киноконцертный зал «Орион»,55.86785569,37.67626446,Лосиноостровский,СВАО
Ул. Пестеля,55.86112212,37.61387748,Отрадное,СВАО
"Ул. Мусоргского, 11",55.86373863,37.62582621,Отрадное,СВАО
"Рублевское ш., 99",55.74246176,37.4247012,Кунцево,ЗАО
"Рублевское ш., 91",55.74082435,37.42809514,Кунцево,ЗАО
"Рублевское ш., 83 - Центр Лечения Слуха",55.7390016,37.43187806,Кунцево,ЗАО
"Рублевское ш., 83 - Центр Лечения Слуха",55.73938212,37.43152939,Кунцево,ЗАО
"Рублевское ш., 99",55.74284166,37.42442933,Кунцево,ЗАО
Ул. Коминтерна,55.85974121,37.67372436,Бабушкинский,СВАО
Верхоянская ул.,55.85655273,37.6725878,Бабушкинский,СВАО
Электротехнический завод,55.85461631,37.67184855,Бабушкинский,СВАО
Студеный пр.,55.89273979,37.66218938,Северное Медведково,СВАО
"Заревый пр., 19",55.88620647,37.65588399,Северное Медведково,СВАО
Ул. Мусоргского,55.85881956,37.62138677,Останкинский,СВАО
Отрадное,55.8579916,37.62394158,Останкинский,СВАО
Усадьба Свиблово,55.85343443,37.6259047,Останкинский,СВАО
Березовая ал.,55.84805261,37.62670626,Свиблово,СВАО
Усадьба Свиблово,55.85379903,37.62611284,Свиблово,СВАО
